datetime,open,high,low,close,volume
2023-11-13 10:15:00,17255.0,17284.0,17255.0,17267.0,1090
2023-11-13 10:20:00,17269.0,17308.0,17260.0,17299.0,1279
2023-11-13 10:25:00,17300.0,17301.0,17264.0,17269.0,1079
2023-11-13 10:30:00,17269.0,17272.0,17237.0,17249.0,1291
2023-11-13 10:35:00,17248.0,17274.0,17241.0,17265.0,872
2023-11-13 10:40:00,17265.0,17273.0,17250.0,17263.0,552
2023-11-13 10:45:00,17264.0,17269.0,17252.0,17260.0,344
2023-11-13 10:50:00,17261.0,17262.0,17222.0,17222.0,1136
2023-11-13 10:55:00,17223.0,17235.0,17195.0,17199.0,1535
2023-11-13 11:00:00,17198.0,17206.0,17170.0,17170.0,1597
2023-11-13 11:05:00,17170.0,17176.0,17145.0,17150.0,1926
2023-11-13 11:10:00,17151.0,17172.0,17137.0,17140.0,1133
2023-11-13 11:15:00,17140.0,17169.0,17136.0,17164.0,1052
2023-11-13 11:20:00,17165.0,17179.0,17163.0,17169.0,718
2023-11-13 11:25:00,17169.0,17187.0,17166.0,17186.0,646
2023-11-13 11:30:00,17185.0,17194.0,17175.0,17183.0,694
2023-11-13 11:35:00,17183.0,17187.0,17174.0,17187.0,339
2023-11-13 11:40:00,17186.0,17188.0,17179.0,17186.0,215
2023-11-13 11:45:00,17185.0,17208.0,17182.0,17196.0,624
2023-11-13 11:50:00,17198.0,17206.0,17191.0,17198.0,297
2023-11-13 11:55:00,17199.0,17202.0,17194.0,17199.0,170
2023-11-13 12:00:00,17200.0,17205.0,17193.0,17194.0,312
2023-11-13 13:05:00,17188.0,17197.0,17169.0,17170.0,834
2023-11-13 13:10:00,17168.0,17188.0,17167.0,17184.0,510
2023-11-13 13:15:00,17185.0,17220.0,17183.0,17215.0,818
2023-11-13 13:20:00,17214.0,17227.0,17201.0,17223.0,797
2023-11-13 13:25:00,17223.0,17281.0,17223.0,17258.0,2007
2023-11-13 13:30:00,17258.0,17274.0,17239.0,17246.0,1204
2023-11-13 13:35:00,17247.0,17251.0,17221.0,17230.0,736
2023-11-13 13:40:00,17229.0,17245.0,17217.0,17239.0,675
2023-11-13 13:45:00,17239.0,17252.0,17232.0,17244.0,610
2023-11-13 13:50:00,17247.0,17259.0,17224.0,17225.0,711
2023-11-13 13:55:00,17225.0,17270.0,17225.0,17266.0,622
2023-11-13 14:00:00,17266.0,17268.0,17251.0,17259.0,507
2023-11-13 14:05:00,17257.0,17276.0,17251.0,17253.0,605
2023-11-13 14:10:00,17252.0,17254.0,17244.0,17244.0,423
2023-11-13 14:15:00,17245.0,17264.0,17230.0,17260.0,574
2023-11-13 14:20:00,17258.0,17265.0,17249.0,17260.0,341
2023-11-13 14:25:00,17262.0,17283.0,17262.0,17278.0,723
2023-11-13 14:30:00,17277.0,17278.0,17258.0,17258.0,399
2023-11-13 14:35:00,17258.0,17282.0,17258.0,17280.0,381
2023-11-13 14:40:00,17280.0,17298.0,17275.0,17297.0,638
2023-11-13 14:45:00,17296.0,17297.0,17279.0,17284.0,479
2023-11-13 14:50:00,17284.0,17297.0,17283.0,17295.0,184
2023-11-13 14:55:00,17295.0,17306.0,17291.0,17292.0,537
2023-11-13 15:00:00,17292.0,17296.0,17281.0,17292.0,429
2023-11-13 15:05:00,17293.0,17301.0,17277.0,17286.0,526
2023-11-13 15:10:00,17286.0,17302.0,17286.0,17299.0,230
2023-11-13 15:15:00,17300.0,17310.0,17295.0,17305.0,417
2023-11-13 15:20:00,17306.0,17322.0,17292.0,17320.0,727
2023-11-13 15:25:00,17320.0,17344.0,17311.0,17315.0,1059
2023-11-13 15:30:00,17315.0,17317.0,17298.0,17304.0,417
2023-11-13 15:35:00,17305.0,17316.0,17298.0,17315.0,386
2023-11-13 15:40:00,17315.0,17328.0,17314.0,17327.0,325
2023-11-13 15:45:00,17327.0,17347.0,17316.0,17347.0,570
2023-11-13 15:50:00,17345.0,17442.0,17344.0,17430.0,2855
2023-11-13 15:55:00,17429.0,17457.0,17410.0,17457.0,1847
2023-11-13 16:00:00,17456.0,17492.0,17445.0,17483.0,1582
2023-11-13 16:05:00,17483.0,17488.0,17449.0,17453.0,1195
2023-11-13 16:10:00,17454.0,17468.0,17444.0,17457.0,906
2023-11-13 16:15:00,17456.0,17469.0,17448.0,17449.0,433
2023-11-13 16:20:00,17448.0,17450.0,17425.0,17431.0,707
2023-11-13 16:25:00,17432.0,17463.0,17430.0,17462.0,291
2023-11-13 16:30:00,17462.0,17505.0,17459.0,17498.0,848
2023-11-13 17:20:00,17491.0,17537.0,17491.0,17524.0,682
2023-11-13 17:25:00,17523.0,17526.0,17509.0,17519.0,283
2023-11-13 17:30:00,17518.0,17519.0,17506.0,17515.0,178
2023-11-13 17:35:00,17515.0,17527.0,17515.0,17522.0,150
2023-11-13 17:40:00,17524.0,17532.0,17519.0,17521.0,160
2023-11-13 17:45:00,17523.0,17527.0,17514.0,17521.0,106
2023-11-13 17:50:00,17522.0,17524.0,17512.0,17516.0,65
2023-11-13 17:55:00,17518.0,17529.0,17518.0,17527.0,94
2023-11-13 18:00:00,17528.0,17528.0,17522.0,17523.0,60
2023-11-13 18:05:00,17522.0,17522.0,17502.0,17503.0,221
2023-11-13 18:10:00,17503.0,17503.0,17475.0,17476.0,463
2023-11-13 18:15:00,17476.0,17483.0,17471.0,17473.0,202
2023-11-13 18:20:00,17475.0,17483.0,17473.0,17473.0,134
2023-11-13 18:25:00,17475.0,17480.0,17473.0,17478.0,72
2023-11-13 18:30:00,17479.0,17486.0,17479.0,17481.0,132
2023-11-13 18:35:00,17482.0,17491.0,17477.0,17490.0,125
2023-11-13 18:40:00,17491.0,17492.0,17477.0,17482.0,106
2023-11-13 18:45:00,17481.0,17490.0,17481.0,17488.0,84
2023-11-13 18:50:00,17488.0,17490.0,17484.0,17484.0,26
2023-11-13 18:55:00,17486.0,17495.0,17485.0,17493.0,79
2023-11-13 19:00:00,17493.0,17505.0,17491.0,17502.0,120
2023-11-13 19:05:00,17502.0,17509.0,17490.0,17492.0,149
2023-11-13 19:10:00,17490.0,17499.0,17485.0,17497.0,58
2023-11-13 19:15:00,17495.0,17500.0,17491.0,17494.0,42
2023-11-13 19:20:00,17496.0,17498.0,17491.0,17491.0,30
2023-11-13 19:25:00,17491.0,17493.0,17488.0,17493.0,54
2023-11-13 19:30:00,17493.0,17502.0,17491.0,17499.0,60
2023-11-13 19:35:00,17499.0,17499.0,17494.0,17495.0,36
2023-11-13 19:40:00,17493.0,17498.0,17481.0,17487.0,72
2023-11-13 19:45:00,17487.0,17487.0,17478.0,17480.0,62
2023-11-13 19:50:00,17478.0,17488.0,17478.0,17487.0,32
2023-11-13 19:55:00,17485.0,17487.0,17483.0,17485.0,38
2023-11-13 20:00:00,17487.0,17490.0,17484.0,17487.0,34
2023-11-13 20:05:00,17487.0,17488.0,17474.0,17474.0,85
2023-11-13 20:10:00,17476.0,17484.0,17474.0,17476.0,74
2023-11-13 20:15:00,17476.0,17476.0,17465.0,17469.0,147
2023-11-13 20:20:00,17469.0,17475.0,17468.0,17475.0,44
2023-11-13 20:25:00,17474.0,17474.0,17462.0,17464.0,79
2023-11-13 20:30:00,17462.0,17464.0,17455.0,17456.0,126
2023-11-13 20:35:00,17458.0,17469.0,17457.0,17467.0,107
2023-11-13 20:40:00,17467.0,17478.0,17467.0,17476.0,119
2023-11-13 20:45:00,17477.0,17477.0,17468.0,17471.0,78
2023-11-13 20:50:00,17474.0,17474.0,17466.0,17467.0,41
2023-11-13 20:55:00,17467.0,17467.0,17453.0,17456.0,72
2023-11-13 21:00:00,17456.0,17461.0,17453.0,17458.0,57
2023-11-13 21:05:00,17457.0,17467.0,17454.0,17467.0,69
2023-11-13 21:10:00,17467.0,17471.0,17461.0,17468.0,101
2023-11-13 21:15:00,17467.0,17470.0,17460.0,17460.0,74
2023-11-13 21:20:00,17460.0,17471.0,17458.0,17470.0,49
2023-11-13 21:25:00,17471.0,17478.0,17468.0,17473.0,65
2023-11-13 21:30:00,17473.0,17486.0,17473.0,17486.0,130
2023-11-13 21:35:00,17484.0,17501.0,17483.0,17495.0,219
2023-11-13 21:40:00,17495.0,17498.0,17474.0,17477.0,222
2023-11-13 21:45:00,17478.0,17480.0,17474.0,17477.0,76
2023-11-13 21:50:00,17477.0,17483.0,17475.0,17478.0,71
2023-11-13 21:55:00,17480.0,17481.0,17469.0,17471.0,86
2023-11-13 22:00:00,17471.0,17487.0,17470.0,17487.0,77
2023-11-13 22:05:00,17487.0,17488.0,17478.0,17483.0,60
2023-11-13 22:10:00,17483.0,17487.0,17479.0,17480.0,55
2023-11-13 22:15:00,17478.0,17478.0,17469.0,17473.0,59
2023-11-13 22:20:00,17474.0,17474.0,17466.0,17472.0,67
2023-11-13 22:25:00,17470.0,17472.0,17465.0,17471.0,79
2023-11-13 22:30:00,17472.0,17475.0,17468.0,17469.0,64
2023-11-13 22:35:00,17472.0,17512.0,17458.0,17462.0,891
2023-11-13 22:40:00,17463.0,17476.0,17449.0,17476.0,547
2023-11-13 22:45:00,17477.0,17490.0,17472.0,17474.0,456
2023-11-13 22:50:00,17477.0,17481.0,17460.0,17465.0,249
2023-11-13 22:55:00,17465.0,17484.0,17456.0,17460.0,191
2023-11-13 23:00:00,17456.0,17461.0,17445.0,17458.0,395
2023-11-13 23:05:00,17456.0,17478.0,17447.0,17464.0,300
2023-11-13 23:10:00,17467.0,17471.0,17450.0,17455.0,187
2023-11-13 23:15:00,17454.0,17455.0,17439.0,17453.0,300
2023-11-13 23:20:00,17452.0,17475.0,17440.0,17473.0,336
2023-11-13 23:25:00,17473.0,17488.0,17470.0,17476.0,274
2023-11-13 23:30:00,17476.0,17492.0,17472.0,17485.0,172
2023-11-13 23:35:00,17487.0,17495.0,17484.0,17494.0,146
2023-11-13 23:40:00,17495.0,17501.0,17492.0,17496.0,181
2023-11-13 23:45:00,17495.0,17506.0,17495.0,17506.0,155
2023-11-13 23:50:00,17504.0,17522.0,17504.0,17520.0,434
2023-11-13 23:55:00,17520.0,17571.0,17519.0,17564.0,734
2023-11-14 00:00:00,17563.0,17579.0,17562.0,17579.0,409
2023-11-14 00:05:00,17578.0,17590.0,17564.0,17566.0,558
2023-11-14 00:10:00,17569.0,17595.0,17564.0,17587.0,383
2023-11-14 00:15:00,17585.0,17602.0,17581.0,17601.0,347
2023-11-14 00:20:00,17602.0,17602.0,17581.0,17587.0,205
2023-11-14 00:25:00,17587.0,17595.0,17580.0,17592.0,230
2023-11-14 00:30:00,17593.0,17608.0,17592.0,17607.0,193
2023-11-14 00:35:00,17605.0,17610.0,17597.0,17608.0,152
2023-11-14 00:40:00,17607.0,17613.0,17599.0,17611.0,179
2023-11-14 00:45:00,17612.0,17639.0,17609.0,17637.0,639
2023-11-14 00:50:00,17638.0,17658.0,17632.0,17632.0,683
2023-11-14 00:55:00,17632.0,17632.0,17613.0,17620.0,286
2023-11-14 01:00:00,17619.0,17627.0,17614.0,17615.0,182
2023-11-14 01:05:00,17615.0,17619.0,17603.0,17611.0,187
2023-11-14 01:10:00,17611.0,17617.0,17602.0,17604.0,89
2023-11-14 01:15:00,17605.0,17610.0,17592.0,17605.0,226
2023-11-14 01:20:00,17605.0,17605.0,17597.0,17598.0,73
2023-11-14 01:25:00,17598.0,17611.0,17598.0,17610.0,89
2023-11-14 01:30:00,17611.0,17615.0,17607.0,17608.0,104
2023-11-14 01:35:00,17607.0,17607.0,17600.0,17604.0,57
2023-11-14 01:40:00,17604.0,17604.0,17594.0,17602.0,191
2023-11-14 01:45:00,17603.0,17603.0,17590.0,17590.0,82
2023-11-14 01:50:00,17590.0,17590.0,17578.0,17581.0,156
2023-11-14 01:55:00,17581.0,17587.0,17574.0,17580.0,46
2023-11-14 02:00:00,17577.0,17585.0,17576.0,17585.0,50
2023-11-14 02:05:00,17584.0,17585.0,17581.0,17585.0,19
2023-11-14 02:10:00,17586.0,17586.0,17576.0,17579.0,32
2023-11-14 02:15:00,17579.0,17590.0,17577.0,17590.0,68
2023-11-14 02:20:00,17589.0,17592.0,17582.0,17590.0,48
2023-11-14 02:25:00,17589.0,17589.0,17578.0,17585.0,38
2023-11-14 02:30:00,17583.0,17583.0,17576.0,17578.0,38
2023-11-14 02:35:00,17577.0,17577.0,17574.0,17576.0,46
2023-11-14 02:40:00,17578.0,17585.0,17572.0,17584.0,60
2023-11-14 02:45:00,17584.0,17601.0,17581.0,17599.0,61
2023-11-14 02:50:00,17597.0,17603.0,17597.0,17600.0,48
2023-11-14 02:55:00,17600.0,17602.0,17582.0,17585.0,67
2023-11-14 03:00:00,17585.0,17591.0,17577.0,17585.0,79
2023-11-14 09:20:00,17560.0,17560.0,17515.0,17532.0,1686
2023-11-14 09:25:00,17531.0,17566.0,17524.0,17559.0,771
2023-11-14 09:30:00,17560.0,17561.0,17530.0,17538.0,752
2023-12-08 00:00:00,16442.0,16455.0,16437.0,16446.0,92
2023-12-08 00:05:00,16448.0,16454.0,16436.0,16449.0,90
2023-12-08 00:10:00,16451.0,16452.0,16442.0,16450.0,115
2023-12-08 00:15:00,16450.0,16450.0,16438.0,16442.0,65
2023-12-08 00:20:00,16440.0,16443.0,16412.0,16413.0,259
2023-12-08 00:25:00,16414.0,16430.0,16412.0,16422.0,98
2023-12-08 00:30:00,16422.0,16422.0,16409.0,16411.0,132
2023-12-08 00:35:00,16412.0,16423.0,16408.0,16421.0,103
2023-12-08 00:40:00,16423.0,16425.0,16412.0,16425.0,39
2023-12-08 00:45:00,16425.0,16432.0,16422.0,16430.0,49
2023-12-08 00:50:00,16430.0,16441.0,16430.0,16435.0,90
2023-12-08 00:55:00,16437.0,16440.0,16433.0,16439.0,20
